,id,wellpads_id,longitude_pad,latitude_pad,longitude_well,latitude_well,basin,county,state,block,section,pad_area_km2,operator_name,tst_first_detection_date,tst_permit_date,tst_spud_date,tst_regulator_completion_date,tst_fracfocus_jobstart_date,tst_fracfocus_jobend_date
9932,135785,744464,-101.94813,31.669174,-101.94807172827959,31.669048245275075,Permian,Midland,Texas,39 T4S,37,0.0288851,XTO ENERGY INC,2018-05-03 00:00:00,2018-02-05,2018-04-10,2018-10-12,2018-08-22 00:00:00,2018-09-13 00:00:00
9933,135786,729685,-101.88621,31.729103,-101.8863548734307,31.72882561475106,Permian,Midland,Texas,38 T4S,23,0.04011536,LARIO OIL AND GAS CO,2018-05-03 00:00:00,2018-01-19,2018-03-27,2018-08-23,2018-07-29 06:00:00,2018-08-12 06:00:00
9934,135788,107052,-101.82515,31.870815,-101.82507907450989,31.870893899967808,Permian,Midland,Texas,37 T3S,23,0.037773117,CROWNQUEST OPERATING LLC,2018-06-02 00:00:00,2018-01-12,2018-04-18,2018-10-02,2018-02-01 06:00:00,2018-02-15 06:00:00
9935,135791,113525,-101.944466,31.672535,-101.94450631461538,31.67247790284042,Permian,Midland,Texas,39 T4S,37,0.032778267,XTO ENERGY INC,2018-05-03 00:00:00,2018-02-05,2018-03-04,2018-10-30,2018-08-08 03:09:00,2018-08-25 03:00:00
9936,135794,739180,-101.873024,31.911196,-101.87335412729631,31.911081094201407,Permian,Midland,Texas,37 T3S,4,0.018058259,CROWNQUEST OPERATING LLC,2018-05-03 00:00:00,2018-01-09,2018-10-28,2019-06-08,2019-04-27 00:00:00,2019-05-06 00:00:00
9937,135796,134787,-102.11317,32.06691,-102.11314777095116,32.06708382781968,Permian,Midland,Texas,X,10,0.04221481,COG OPERATING LLC,2019-08-24 00:00:00,2018-01-08,2019-09-24,2020-02-10,2020-01-13 09:03:00,2020-01-28 20:54:00
9938,135797,208422,-102.04376,32.0102,-102.04354724751038,32.00995666820229,Permian,Midland,Texas,38 T1S,42,0.016301796,PERMIAN DEEP ROCK OIL CO LLC,2018-05-13 00:00:00,2017-11-30,2018-05-23,2019-05-25,2019-02-22 06:00:00,2019-03-05 06:00:00
9939,135800,208422,-102.04376,32.0102,-102.04379725209621,32.009828969824525,Permian,Midland,Texas,38 T1S,42,0.016301796,PERMIAN DEEP ROCK OIL CO LLC,2018-05-13 00:00:00,2018-01-12,2018-04-28,2019-05-25,2019-02-11 06:00:00,2019-02-21 06:00:00
9940,135803,742656,-102.10061,31.754213,-102.10051116830563,31.754105726995956,Permian,Midland,Texas,40 T3S,33,0.04767755,OVINTIV USA INC,2018-05-03 00:00:00,2017-11-30,2018-02-06,2018-06-04,2018-04-25 06:00:00,2018-06-01 06:00:00
9941,135824,112405,-102.12039,31.711937,-102.12020618124232,31.711748621784956,Permian,Midland,Texas,40 T4S,9,0.0310136,COG OPERATING LLC,2018-05-06 00:00:00,2017-12-11,2018-05-09,2018-10-14,2018-09-08 00:00:00,2018-09-22 00:00:00
9942,135826,112264,-101.91793,31.71155,-101.91794882701672,31.711713596565357,Permian,Midland,Texas,38 T4S,28,0.03668008,XTO ENERGY INC,2018-05-03 00:00:00,2017-12-13,2018-01-06,2018-01-29,2018-05-31 05:00:00,2018-06-18 05:00:00
9943,135831,741176,-102.23664,31.877932,-102.2366902638917,31.878083008229975,Permian,Midland,Texas,41 T2S,25,0.028800115,HENRY RESOURCES LLC,2018-05-06 00:00:00,2017-12-14,2017-12-26,2018-05-18,2018-03-05 06:00:00,2018-03-20 05:00:00
9944,135832,106710,-101.866776,31.885458,-101.86686738324558,31.885433655565965,Permian,Midland,Texas,37 T3S,9,0.013336668,CROWNQUEST OPERATING LLC,2018-05-06 00:00:00,2021-11-12,,,2018-10-23 00:00:00,2018-10-24 00:00:00
9945,135834,107735,-102.01244,31.847048,-102.01241999861782,31.847141951964833,Permian,Midland,Texas,39 T3S,12,0.028936077,CHEVRON USA INC,2018-05-03 00:00:00,2017-12-12,2018-01-26,2018-08-27,2018-06-07 09:16:00,2018-07-10 14:29:00
9946,135838,106022,-102.23245,31.9216,-102.23279458085179,31.921662829131446,Permian,Midland,Texas,40 T2S,7,0.036861006,DIAMONDBACK E AND P LLC,2018-05-03 00:00:00,2018-02-09,2018-04-05,2019-01-16,2018-12-02 06:00:00,2018-12-22 06:00:00
9947,135841,102999,-102.2233,32.04019,-102.22380843249009,32.040274049613046,Permian,Midland,Texas,40 T1S,16,0.0355607,CALLON PETROLEUM OPERATING CO,2018-05-03 00:00:00,2017-12-14,2018-02-21,2018-07-07,2018-06-10 05:00:00,2018-06-25 05:00:00
9948,135844,103019,-102.22559,32.039787,-102.22562427109825,32.03970105096714,Permian,Midland,Texas,40 T1S,16,0.024375739,CALLON PETROLEUM OPERATING CO,2018-05-03 00:00:00,2017-12-14,2018-03-05,2018-07-12,2018-06-10 05:00:00,2018-06-29 05:00:00
9949,135845,102999,-102.2233,32.04019,-102.22371623031559,32.04029484984699,Permian,Midland,Texas,40 T1S,16,0.0355607,CALLON PETROLEUM OPERATING CO,2018-05-03 00:00:00,2017-12-14,2018-02-23,2018-07-07,2018-06-10 05:00:00,2018-06-25 05:00:00
9950,135854,107682,-102.00461,31.848892,-102.0042732942243,31.84888694886065,Permian,Midland,Texas,39 T3S,12,0.04831638,CHEVRON USA INC,2018-05-03 00:00:00,2017-12-22,2018-02-25,2018-08-09,2018-06-26 02:49:00,2018-07-22 13:29:00
9951,135858,102363,-102.24465,32.06557,-102.24469361422702,32.0657114891603,Permian,Midland,Texas,40 T1S,4,0.029720766,CALLON PETROLEUM OPERATING CO,2018-05-03 00:00:00,2017-12-20,2018-06-02,2018-10-07,2018-09-06 05:00:00,2018-09-17 05:00:00
9952,135862,112183,-101.91104,31.713058,-101.91152002480352,31.71321995662691,Permian,Midland,Texas,38 T4S,28,0.04498603,XTO ENERGY INC,2018-05-03 00:00:00,2017-12-22,2018-01-27,2018-09-15,2018-05-30 00:00:00,2018-06-16 00:00:00
9953,135863,112183,-101.91104,31.713058,-101.91142862196634,31.713253657128575,Permian,Midland,Texas,38 T4S,28,0.04498603,XTO ENERGY INC,2018-05-03 00:00:00,2017-12-22,2018-02-20,2018-09-17,2018-06-01 05:00:00,2018-06-17 05:00:00
9954,135864,107222,-102.256035,31.873583,-102.25616071966735,31.873424026370646,Permian,Midland,Texas,41 T2S,26,0.04182643,HENRY RESOURCES LLC,2018-05-03 00:00:00,2017-12-21,2018-02-17,2019-02-14,2018-10-11 05:00:00,2018-10-24 05:00:00
9955,135867,107222,-102.256035,31.873583,-102.25627872207086,31.87339402628609,Permian,Midland,Texas,41 T2S,26,0.04182643,HENRY RESOURCES LLC,2018-05-03 00:00:00,2018-01-05,2018-02-07,2019-01-22,2018-10-11 05:00:00,2018-10-24 05:00:00
9956,135871,106477,-102.18148,31.901655,-102.1816027659436,31.901733384110628,Permian,Midland,Texas,40 T2S,21,0.03142069,CHEVRON USA INC,2018-05-06 00:00:00,2018-01-04,,2021-07-24,2018-07-16 22:18:00,2018-08-04 17:52:00
9957,135872,106477,-102.18148,31.901655,-102.18194197598078,31.90187837687549,Permian,Midland,Texas,40 T2S,21,0.03142069,CHEVRON USA INC,2018-05-06 00:00:00,2018-01-04,2018-03-25,2018-09-01,2018-07-16 02:27:00,2018-07-30 18:34:00
9958,135875,112217,-101.91551,31.71233,-101.9156487551933,31.712483611400497,Permian,Midland,Texas,38 T4S,28,0.03432748,XTO ENERGY INC,2018-05-03 00:00:00,2018-01-08,2018-03-03,2018-08-12,2018-06-25 05:00:00,2018-07-15 05:00:00
9959,135885,112639,-102.17504,31.706644,-102.17518167069983,31.706565315579233,Permian,Midland,Texas,41 T4S,1,0.040961273,APACHE CORP,2018-05-03 00:00:00,2018-01-19,2018-03-10,2018-11-27,2018-09-30 00:00:00,2018-10-16 00:00:00
9960,135890,112639,-102.17504,31.706644,-102.17490336356654,31.706641314132177,Permian,Midland,Texas,41 T4S,1,0.040961273,APACHE CORP,2018-05-03 00:00:00,2018-01-22,2018-03-13,2018-11-23,2018-10-18 00:00:00,2018-11-05 00:00:00
9961,135891,728832,-102.11994,32.065346,-102.1201191457197,32.06545140455517,Permian,Midland,Texas,X,10,0.06886779,COG OPERATING LLC,2018-05-06 00:00:00,2018-03-01,,2019-04-13,2019-03-02 06:00:00,2019-03-04 06:00:00
9962,135893,112610,-102.17241,31.707037,-102.17242100008278,31.70724630338941,Permian,Midland,Texas,41 T4S,1,0.024365995,APACHE CORP,2018-05-16 00:00:00,2018-01-23,2018-03-31,2018-11-28,2018-09-13 00:00:00,2018-09-27 00:00:00
9963,135904,728832,-102.11994,32.065346,-102.11987003949378,32.06551000536874,Permian,Midland,Texas,X,10,0.06886779,COG OPERATING LLC,2018-05-06 00:00:00,2018-03-01,2018-10-13,2019-04-13,2019-02-07 06:00:00,2019-02-07 06:00:00
9964,135905,728832,-102.11994,32.065346,-102.11837610209717,32.06585971032032,Permian,Midland,Texas,X,10,0.06886779,COG OPERATING LLC,2018-05-06 00:00:00,2018-09-21,,,,
9965,135909,106580,-102.188774,31.897917,-102.18888863596852,31.898075553763032,Permian,Midland,Texas,40 T2S,28,0.025440598,CHEVRON USA INC,2018-05-03 00:00:00,2018-01-24,2018-04-13,2018-08-27,,
9966,135918,738741,-102.15419,31.972975,-102.15501390392977,31.97265127751575,Permian,Midland,Texas,40 T1S,48,0.043544646,DIAMONDBACK E AND P LLC,2018-05-06 00:00:00,2018-01-30,2019-05-08,2019-11-11,,
9967,135921,112239,-102.08515,31.716028,-102.08515019712628,31.715923501037985,Permian,Midland,Texas,40 T4S,11,0.055522233,OVINTIV USA INC,2018-05-06 00:00:00,2018-01-26,2018-02-19,2018-07-03,2018-05-20 00:00:00,2018-06-30 00:00:00
9968,135924,112239,-102.08515,31.716028,-102.08545950495059,31.715848702332693,Permian,Midland,Texas,40 T4S,11,0.055522233,OVINTIV USA INC,2018-05-06 00:00:00,2018-01-26,2018-02-17,2018-07-03,2018-05-20 00:00:00,2018-06-30 00:00:00
9969,135931,107654,-101.98989,31.849533,-101.99000699020625,31.849614204862426,Permian,Midland,Texas,38 T3S,12,0.03943038,CHEVRON USA INC,2018-05-03 00:00:00,2018-01-30,2018-04-16,2019-02-14,2018-11-07 00:44:00,2018-12-17 22:59:00
9970,135934,107654,-101.98989,31.849533,-101.989773583567,31.849667506816836,Permian,Midland,Texas,38 T3S,12,0.03943038,CHEVRON USA INC,2018-05-03 00:00:00,2018-01-30,2018-04-23,2019-02-14,2018-11-07 19:33:00,2018-12-18 11:00:00
9971,135937,739120,-102.003334,31.932005,-102.00360193839363,31.931849909429307,Permian,Midland,Texas,,,0.022567555,PIONEER NATURAL RES USA INC,2018-05-06 00:00:00,2018-01-31,2018-04-06,2018-10-25,2018-08-28 00:00:00,2018-09-19 00:00:00
9972,135938,739120,-102.003334,31.932005,-102.00353973676992,31.931864509514156,Permian,Midland,Texas,,,0.022567555,PIONEER NATURAL RES USA INC,2018-05-06 00:00:00,2018-01-31,2018-04-10,2018-10-26,2018-08-28 00:00:00,2018-09-19 00:00:00
9973,135941,113775,-102.25563,31.670877,-102.25573764430202,31.67091623283886,Permian,Midland,Texas,41 T4S,7,0.0294697,SUMMIT PETROLEUM LLC,2018-05-06 00:00:00,2018-01-31,2018-05-06,2019-07-21,,
9974,135945,104678,-102.19136,31.972887,-102.19176212208764,31.972914833904962,Permian,Midland,Texas,40 T1S,46,0.0323049,DIAMONDBACK E AND P LLC,2018-05-06 00:00:00,2018-02-05,2018-03-05,2018-09-05,2018-08-08 05:00:00,2018-08-19 05:00:00
9975,135946,104678,-102.19136,31.972887,-102.19157371717492,31.972958734156865,Permian,Midland,Texas,40 T1S,46,0.0323049,DIAMONDBACK E AND P LLC,2018-05-06 00:00:00,2018-02-02,2018-03-15,2018-09-05,2018-07-26 05:00:00,2018-08-07 05:00:00
9976,135950,725092,-101.86155,31.883427,-101.86261054804653,31.883526573993862,Permian,Midland,Texas,37 T3S,16,0.04014964,CROWNQUEST OPERATING LLC,2019-01-13 00:00:00,2018-03-07,2018-09-21,2019-06-18,2019-05-10 00:00:00,2019-05-21 00:00:00
9977,135951,741134,-101.86532,31.882723,-101.86521641852626,31.88270906116898,Permian,Midland,Texas,37 T3S,16,0.019546673,CROWNQUEST OPERATING LLC,2018-05-06 00:00:00,2018-04-05,2018-09-17,2019-05-24,2019-04-15 00:00:00,2019-04-15 00:00:00
9978,135954,104695,-102.19402,31.972187,-102.19430668637337,31.972023140547055,Permian,Midland,Texas,40 T1S,46,0.030992253,DIAMONDBACK E AND P LLC,2018-05-03 00:00:00,2018-02-09,2018-03-22,2018-09-21,2018-08-17 05:00:00,2018-08-29 05:00:00
9979,135956,104695,-102.19402,31.972187,-102.1943983906575,31.97227873115824,Permian,Midland,Texas,40 T1S,46,0.030992253,DIAMONDBACK E AND P LLC,2018-05-03 00:00:00,2018-02-09,2018-03-22,2018-09-16,2018-08-17 05:00:00,2018-08-29 05:00:00
9980,135965,342299,-102.13907,31.85672,-102.13905275218096,31.856613930916183,Permian,Midland,Texas,40 T2S,41,0.06819387,CHEVRON USA INC,2018-05-03 00:00:00,2018-02-22,2018-04-13,2019-05-28,2019-03-25 20:44:00,2019-04-27 22:17:00
9981,135971,106726,-101.85668,31.884554,-101.85799721952044,31.884355515211094,Permian,Midland,Texas,37 T3S,16,0.040981095,CROWNQUEST OPERATING LLC,2018-05-06 00:00:00,2018-04-03,,,,
9982,135979,728984,-102.05077,32.00309,-102.05140003849367,32.00332150536064,Permian,Midland,Texas,39 T1S,36,0.059696212,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,2018-04-05,2018-06-21,2018-11-06,2018-10-01 05:00:00,2018-10-17 05:00:00
9983,135980,739150,-102.03799,31.902523,-102.0378490262632,31.902474892934322,Permian,Midland,Texas,39 T2S,38,0.05600217,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,2018-02-22,2018-06-12,2018-12-06,2018-10-16 00:00:00,2018-11-04 00:00:00
9984,135988,110181,-101.77833,31.761044,-101.77836779819954,31.761103816334682,Permian,Midland,Texas,37 T4S,23,0.030477762,APACHE CORP,2018-05-03 00:00:00,2022-02-07,,2022-02-07,2018-07-19 00:00:00,2018-07-25 00:00:00
9985,135989,102718,-101.9247,32.045265,-101.92475723732777,32.04528461344563,Permian,Midland,Texas,37 T1S,41,0.033320297,PIONEER NATURAL RES USA INC,2018-05-06 00:00:00,2018-02-28,2018-05-15,2018-09-19,2018-08-24 05:00:00,2018-09-03 05:00:00
9986,135991,741181,-102.09307,31.878094,-102.09319997325206,31.87833893599281,Permian,Midland,Texas,39 T2S,41,0.03903853,CHEVRON USA INC,2018-05-06 00:00:00,2018-03-05,2018-04-10,2019-11-12,2019-09-08 03:30:00,2019-09-23 03:00:00
9987,135992,741181,-102.09307,31.878094,-102.09335557716467,31.8783027360886,Permian,Midland,Texas,39 T2S,41,0.03903853,CHEVRON USA INC,2018-05-06 00:00:00,2018-02-27,2018-04-09,2021-09-07,2019-09-07 18:18:00,2019-09-24 06:22:00
9988,135996,741182,-102.08536,31.879591,-102.08537497385926,31.87970834532383,Permian,Midland,Texas,39 T2S,41,0.030765647,CHEVRON USA INC,2018-05-06 00:00:00,2018-03-05,2018-04-07,2019-03-22,2019-01-21 13:08:00,2019-02-13 15:17:00
9989,135998,728984,-102.05077,32.00309,-102.05158704287969,32.003277504937664,Permian,Midland,Texas,39 T1S,36,0.059696212,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,2018-04-16,2018-06-17,2018-11-06,2018-10-01 05:00:00,2018-10-17 05:00:00
9990,136007,104541,-102.03438,31.974562,-102.03462688277419,31.974424622746916,Permian,Midland,Texas,38 T2S,7,0.0359194,PIONEER NATURAL RES USA INC,2018-05-03 00:00:00,2018-04-05,2018-11-22,2020-01-08,2019-10-06 00:00:00,2019-10-26 00:00:00
9991,136013,445057,-102.080284,31.969128,-102.07992290843286,31.969163167471123,Permian,Midland,Texas,39 T2S,10,0.011830713,PERMIAN DEEP ROCK OIL CO LLC,2018-08-14 00:00:00,2018-03-07,,,,
9992,136016,102675,-101.88689,32.04623,-101.88718218588957,32.04562406074087,Permian,Midland,Texas,37 T1S,39,0.034992218,RATTLER MIDSTREAM OPERATING LLC,2018-05-03 00:00:00,2018-03-07,2018-06-15,2020-02-25,,
9993,136019,209996,-102.076454,31.96993,-102.07647841708243,31.969871477104157,Permian,Midland,Texas,39 T2S,10,0.020743208,PERMIAN DEEP ROCK OIL CO LLC,2019-07-20 00:00:00,2018-03-09,,,,
9994,136023,209996,-102.076454,31.96993,-102.07629231217804,31.969915977440053,Permian,Midland,Texas,39 T2S,10,0.020743208,PERMIAN DEEP ROCK OIL CO LLC,2019-07-20 00:00:00,2018-03-09,,,,
9995,136026,209996,-102.076454,31.96993,-102.07610620725805,31.96995757786407,Permian,Midland,Texas,39 T2S,10,0.020743208,PERMIAN DEEP ROCK OIL CO LLC,2019-07-20 00:00:00,2018-03-09,,,,
9996,136029,112451,-102.04242,31.70852,-102.0425336326601,31.7083896458256,Permian,Midland,Texas,39 T4S,17,0.035161093,XTO ENERGY INC,2018-05-03 00:00:00,2018-03-09,2018-06-04,2018-10-19,2018-07-29 05:00:00,2018-08-27 05:00:00
9997,136032,108936,-102.08335,31.80461,-102.08327611426712,31.80481953776284,Permian,Midland,Texas,39 T3S,17,0.0323223,ENDEAVOR ENERGY RESOURCES LP,2018-05-03 00:00:00,2018-03-15,,,,
9998,136037,352026,-101.950005,31.822264,-101.9499788751225,31.822593478978575,Permian,Midland,Texas,38 T3S,20,0.077265814,PIONEER NATURAL RES USA INC,2018-05-16 00:00:00,2018-05-04,2019-06-12,2020-01-06,2019-09-28 00:00:00,2019-10-19 00:00:00
9999,136041,728829,-101.88861,32.05775,-101.88876522757155,32.05775824427459,Permian,Midland,Texas,37 T1S,39,0.035874207,DIAMONDBACK E AND P LLC,2018-05-06 00:00:00,2018-03-15,2018-03-28,2018-11-22,2018-10-28 05:00:00,2018-11-10 06:00:00
10000,136047,103877,-101.92804,31.998415,-101.92799385593966,31.998464780805737,Permian,Midland,Texas,,,0.008774302,LARIO OIL AND GAS CO,2018-05-06 00:00:00,2018-03-16,2018-04-21,2018-06-21,2018-06-14 06:00:00,2018-06-15 12:35:00
10001,136051,711613,-102.02593,31.974316,-102.02585644046887,31.97452470019102,Permian,Midland,Texas,38 T2S,7,0.05679889,PIONEER NATURAL RES USA INC,2018-05-06 00:00:00,2018-04-20,2018-12-14,2020-01-24,2019-11-01 00:00:00,2019-11-23 00:00:00
10002,136059,111654,-102.12966,31.732857,-102.12963689002962,31.732897970406732,Permian,Midland,Texas,40 T3S,38,0.030473791,OVINTIV USA INC,2018-05-06 00:00:00,2018-03-29,2018-05-12,2018-08-18,2018-07-09 00:00:00,2018-08-01 00:00:00
10003,136066,111615,-102.12519,31.733803,-102.12540348324475,31.733903453313307,Permian,Midland,Texas,40 T3S,38,0.02565495,OVINTIV USA INC,2018-05-06 00:00:00,2018-03-28,2018-05-06,2018-08-28,2018-07-14 00:00:00,2018-08-12 00:00:00
10004,136069,209978,-102.05338,31.974112,-102.05389285573531,31.973899044703142,Permian,Midland,Texas,39 T2S,12,0.020958487,PERMIAN DEEP ROCK OIL CO LLC,2018-05-03 00:00:00,2022-01-06,,,2018-09-13 05:00:00,2018-09-20 05:00:00
10005,136074,109249,-102.110344,31.795773,-102.11047915465555,31.795673600080814,Permian,Midland,Texas,40 T3S,21,0.04166208,COG OPERATING LLC,2018-07-17 00:00:00,2018-04-11,2018-08-19,2019-05-08,2019-02-25 11:46:59,2019-02-26 05:40:45
10006,136080,742632,-102.11242,31.795345,-102.11238270016015,31.795195606891042,Permian,Midland,Texas,40 T3S,21,0.04304534,COG OPERATING LLC,2018-07-17 00:00:00,2018-04-13,2018-09-21,2019-05-20,2019-04-02 22:48:58,2019-04-03 01:27:32
10007,136090,107589,-102.11974,31.855461,-102.11996384671498,31.85553607803739,Permian,Midland,Texas,40 T2S,42,0.03333133,CHEVRON USA INC,2018-05-06 00:00:00,2018-04-16,2018-06-18,2021-11-02,2018-09-06 01:16:00,2018-09-21 07:03:00
10008,136095,107506,-102.11145,31.857536,-102.11143473549079,31.857562265169,Permian,Midland,Texas,40 T2S,42,0.026665982,CHEVRON USA INC,2018-05-06 00:00:00,2018-04-17,2018-06-17,2018-10-18,2018-09-11 08:58:00,2018-09-25 21:02:00
10009,136100,107703,-102.002014,31.848228,-102.00227554005095,31.84839477417259,Permian,Midland,Texas,39 T3S,12,0.027212195,CHEVRON USA INC,2018-05-03 00:00:00,2018-05-02,2018-07-22,2019-10-03,2019-07-26 05:00:00,2019-08-21 05:00:00
10010,136102,107703,-102.002014,31.848228,-102.00212003615209,31.84842947408139,Permian,Midland,Texas,39 T3S,12,0.027212195,CHEVRON USA INC,2018-05-03 00:00:00,2018-05-02,2018-07-27,2019-10-03,2019-07-26 05:00:00,2019-08-21 05:00:00
10011,136105,103736,-102.04763,32.00691,-102.04753619664619,32.006712333490604,Permian,Midland,Texas,38 T1S,43,0.01323562,PERMIAN DEEP ROCK OIL CO LLC,2018-05-13 00:00:00,2018-05-29,2018-11-20,2019-05-25,2019-03-20 05:00:00,2019-03-30 05:00:00
10012,136106,729624,-101.78452,31.90887,-101.78422446094903,31.90882910930011,Permian,Midland,Texas,36 T3S,8,0.03336355,"VENCER ENERGY, LLC",2018-05-03 00:00:00,2018-04-27,2018-06-04,2018-12-11,2018-09-29 05:00:00,2018-10-20 05:00:00
10013,136110,103736,-102.04763,32.00691,-102.04744109433922,32.006731533818055,Permian,Midland,Texas,38 T1S,43,0.01323562,PERMIAN DEEP ROCK OIL CO LLC,2018-05-13 00:00:00,2018-05-29,2018-10-25,2019-04-27,2019-03-20 05:00:00,2019-03-30 05:00:00
10014,136115,109266,-102.11513,31.794998,-102.11504616512543,31.794756509314087,Permian,Midland,Texas,40 T3S,21,0.043967694,COG OPERATING LLC,2018-06-15 00:00:00,2018-04-23,,,,
10015,136121,430385,-102.156624,31.973974,-102.15651865440641,31.974046718547157,Permian,Midland,Texas,40 T1S,48,0.013855872,COG OPERATING LLC,2018-05-16 00:00:00,2018-05-25,2018-07-13,2018-12-17,2018-11-12 16:07:01,2018-11-12 19:59:46
10016,136128,741190,-101.88951,31.865057,-101.8895144198038,31.865065336610236,Permian,Midland,Texas,37 T3S,18,0.03433039,XTO ENERGY INC,2018-05-03 00:00:00,2018-04-27,2018-06-23,2019-01-09,2018-09-26 00:00:00,2018-10-25 00:00:00
10017,136150,108936,-102.08335,31.80461,-102.08327611426712,31.80481953776284,Permian,Midland,Texas,39 T3S,17,0.0323223,ENDEAVOR ENERGY RESOURCES LP,2018-05-03 00:00:00,2018-05-11,2018-07-29,2019-03-12,2019-01-20 00:00:00,2019-02-09 00:00:00
10018,136151,108936,-102.08335,31.80461,-102.0833540161577,31.804802137940662,Permian,Midland,Texas,39 T3S,17,0.0323223,ENDEAVOR ENERGY RESOURCES LP,2018-05-03 00:00:00,2018-05-07,2018-08-06,2019-03-12,2019-01-20 00:00:00,2019-02-09 00:00:00
10019,136153,108936,-102.08335,31.80461,-102.08350961993366,31.804767338297506,Permian,Midland,Texas,39 T3S,17,0.0323223,ENDEAVOR ENERGY RESOURCES LP,2018-05-03 00:00:00,2018-05-07,,,,
10020,136154,108936,-102.08335,31.80461,-102.08358742182159,31.804749938476014,Permian,Midland,Texas,39 T3S,17,0.0323223,ENDEAVOR ENERGY RESOURCES LP,2018-05-03 00:00:00,2018-05-07,2018-08-22,2019-03-12,2019-01-20 00:00:00,2019-02-09 00:00:00
10021,136156,729350,-102.09009,31.803679,-102.08893445028268,31.803333857658984,Permian,Midland,Texas,39 T3S,17,0.0737507,ENDEAVOR ENERGY RESOURCES LP,2018-05-06 00:00:00,2018-05-07,2018-08-31,2019-03-12,2019-01-01 00:00:00,2019-01-18 00:00:00
10022,136169,111913,-102.171005,31.72728,-102.17091992863939,31.727077620331855,Permian,Midland,Texas,40 T3S,40,0.036704592,APACHE CORP,2018-05-28 00:00:00,2018-05-14,2018-07-01,2019-01-17,2018-12-24 00:00:00,2019-01-07 00:00:00
10023,136173,771759,-102.14899,32.060467,-102.14897919653022,32.060226160298086,Permian,Midland,Texas,39 T1S,8,0.036200233,DIAMONDBACK E AND P LLC,2018-05-06 00:00:00,2018-05-11,2019-07-26,2020-03-09,,
10024,136177,109248,-101.93377,31.791199,-101.93374732687278,31.791360335041222,Permian,Midland,Texas,38 T3S,37,0.05296619,PIONEER NATURAL RES USA INC,2018-05-28 00:00:00,2018-06-26,2018-08-25,2019-04-20,2019-02-12 00:00:00,2019-03-01 00:00:00
10025,136179,111913,-102.171005,31.72728,-102.17119783569464,31.727009721523196,Permian,Midland,Texas,40 T3S,40,0.036704592,APACHE CORP,2018-05-28 00:00:00,2018-05-14,2018-06-25,2019-02-03,2018-12-08 06:00:00,2018-12-23 06:00:00
10026,136182,737945,-102.223854,32.0561,-102.22382443081436,32.05582198427209,Permian,Midland,Texas,40 T1S,10,0.012731335,CALLON PETROLEUM OPERATING CO,2018-05-03 00:00:00,2018-05-18,2018-07-27,2018-10-23,2018-09-24 05:00:00,2018-10-10 05:00:00
10027,136183,113775,-102.25563,31.670877,-102.25549073976607,31.670977532356538,Permian,Midland,Texas,41 T4S,7,0.0294697,SUMMIT PETROLEUM LLC,2018-05-06 00:00:00,2018-05-22,2018-05-25,2019-08-05,,
10028,136186,208648,-101.8294,31.832342,-101.82965424795901,31.832074520583987,Permian,Midland,Texas,37 T3S,34,0.03455064,PIONEER NATURAL RES USA INC,2018-08-21 00:00:00,2018-05-25,2018-09-14,2019-04-15,2019-02-13 00:00:00,2019-03-05 00:00:00
10029,136189,104995,-101.83196,31.954348,-101.83195893007905,31.954141556914436,Permian,Midland,Texas,,,0.03940515,PIONEER NATURAL RES USA INC,2018-08-06 00:00:00,2018-05-29,2018-08-13,2019-04-14,2019-01-30 00:00:00,2019-02-19 00:00:00
10030,136193,208648,-101.8294,31.832342,-101.82951404400337,31.832105821742,Permian,Midland,Texas,37 T3S,34,0.03455064,PIONEER NATURAL RES USA INC,2018-08-21 00:00:00,2018-05-25,2018-09-12,2019-04-06,2019-02-13 00:00:00,2019-03-08 00:00:00
10031,136200,208648,-101.8294,31.832342,-101.82924723971271,31.832648209177485,Permian,Midland,Texas,37 T3S,34,0.03455064,PIONEER NATURAL RES USA INC,2018-08-21 00:00:00,2018-05-30,2019-08-10,2020-02-17,2020-01-15 00:00:00,2020-01-29 00:00:00
10032,136204,728981,-102.22025,31.864822,-102.22027773442447,31.86474657108677,Permian,Midland,Texas,41 T2S,36,0.038899276,XTO ENERGY INC,2018-06-05 00:00:00,2018-05-30,2018-07-27,2019-03-28,2018-12-14 00:00:00,2019-01-04 00:00:00
10033,136218,104232,-102.145966,31.989893,-102.14589205807837,31.98978990974712,Permian,Midland,Texas,39 T1S,30,0.038582936,FASKEN LAND AND MINERALS LTD,2019-01-18 00:00:00,2018-05-31,2019-04-20,2020-06-15,2020-03-17 05:00:00,2020-04-07 05:00:00
10034,136223,850211,-102.06631,31.973274,-102.06639825644503,31.973308365189194,Permian,Midland,Texas,39 T2S,2,0.017236076,PERMIAN DEEP ROCK OIL CO LLC,2022-03-13 00:00:00,2021-08-12,,,,
10035,136225,113216,-101.8991,31.681934,-101.8989579243146,31.681752160929516,Permian,Midland,Texas,38 T4S,40,0.04426374,XTO ENERGY INC,2018-05-28 00:00:00,2018-07-02,2018-08-26,2018-12-26,2018-11-28 23:57:23,2018-11-29 04:48:55
