,id,pad_id,longitude_pad,latitude_pad,county,state,operator_principal,parent_operator_co,company_type,pad_status,tst_first_detection_date
9017,736257,9txsynjy,-101.68137,31.806507,Glasscock,Texas,AQUA TERRA PERMIAN LLC,AQUA TERRA,Private,no permit,2019-01-13 00:00:00.000
9018,794285,9twpjfq2,-103.801155,32.180367,Eddy,New Mexico,XTO HOLDINGS LLC,EXXON,Public,no permit,2021-07-14 00:00:00.000
9019,755275,9tw5smqx,-103.86676,31.582886,Reeves,Texas,EOG RESOURCES INC,EOG RESOURCES,Public,no permit,2021-06-19 00:00:00.000
9020,750102,9tzbb1dz,-101.59746,32.485157,Howard,Texas,"SURGE OPERATING, LLC",NaN,NaN,no permit,2018-05-03 00:00:00.000
9021,761067,9txu6nv2,-101.50632,31.721731,Glasscock,Texas,DIAMONDBACK E AND P LLC,DIAMONDBACK,Public,no permit,2021-07-01 00:00:00.000
9022,845259,9vbqd58w,-100.809616,33.50665,Dickens,Texas,HALLIBURTON OPERATING COMPANY,,,no permit,2022-01-02 00:00:00.000
9023,711745,9tybkp5g,-102.82668,32.426807,Andrews,Texas,XTO ENERGY INC,EXXON,Public,no permit,2019-01-21 00:00:00.000
9024,742640,9txsb167,-101.950035,31.779984,Midland,Texas,"PIONEER NATURAL RES. USA, INC.",,,no permit,2018-05-03 00:00:00.000
9025,383452,9tweujq3,-103.17491,31.625704,Ward,Texas,WPX ENERGY PERMIAN LLC,DEVON,Public,no permit,2019-11-17 00:00:00.000
9026,11208,9twjcwcs,-103.994514,31.986176,Reeves,Texas,CONOCO PHILLIPS CO,CONOCOPHILLIPS,Public,no permit,2017-11-02 00:00:00.000
9027,728232,9twutsu4,-102.76058,31.754955,Ector,Texas,EXL PETROLEUM OPERATING INC,EXL PETROLEUM,Private,no permit,2019-06-20 00:00:00.000
9028,782623,9tx506nc,-102.63581,31.47611,Crane,Texas,SLANT OPERATING LLC,SLANT ENERGY,Private,no permit,
9029,786158,9tx51e0e,-102.58933,31.481878,Crane,Texas,CONTANGO RESOURCES INC,CONTANGO OIL AND GAS,Public,no permit,
9030,793312,9ty4cdmx,-103.98872,32.84074,Eddy,New Mexico,Spur Energy Partners LLC,NaN,NaN,no permit,2021-05-30 00:00:00.000
9031,792577,9twgqwrk,-102.71215,31.543934,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,2021-08-23 00:00:00.000
9032,737705,9txqesup,-102.14505,32.107426,Martin,Texas,OCCIDENTAL PERMIAN LTD.,,,no permit,2018-05-03 00:00:00.000
9033,742684,9txk9fk7,-102.22165,31.741423,Midland,Texas,OXY USA WTP LP,,,no permit,2018-05-03 00:00:00.000
9034,680635,9twg29kx,-102.97955,31.516869,Ward,Texas,WHITING OIL AND GAS CORPORATION,NaN,NaN,no permit,2021-01-25 00:00:00.000
9035,696744,9twm1h6g,-103.663025,31.840271,Loving,Texas,SHELL WESTERN EANDP,SHELL,Public,no permit,2021-03-31 00:00:00.000
9036,729430,9txrr0vf,-101.98891,32.216393,Martin,Texas,"PIONEER NATURAL RES. USA, INC.",,,no permit,2018-05-06 00:00:00.000
9037,785853,9tx48yx9,-102.61273,31.41292,Crane,Texas,APACHE CORP,APA,Public,no permit,
9038,781808,9tx5fjy6,-102.55966,31.628744,Crane,Texas,"STRONGHOLD ENERGY II OPER, LLC",NaN,NaN,no permit,
9039,678723,9txgmrqj,-101.36257,31.549538,Reagan,Texas,LAREDO PETROLEUM INC,LAREDO PETROLEUM,Public,no permit,2019-01-13 00:00:00.000
9040,785675,9tx42ckw,-102.616936,31.34105,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9041,753007,9twr4wgn,-103.59685,32.206234,Lea,New Mexico,TAP ROCK RESOURCES LLC,TAP ROCK,Private,no permit,2021-06-09 00:00:00.000
9042,785949,9tx4bezp,-102.6246,31.44275,Crane,Texas,"STRONGHOLD ENERGY II OPER, LLC",NaN,NaN,no permit,
9043,644105,9tyg17ex,-102.94805,32.891605,Gaines,Texas,XTO ENERGY INC,EXXON,Public,no permit,2021-02-19 00:00:00.000
9044,753520,9twjvrjd,-103.82409,31.98712,Loving,Texas,WPX ENERGY PERMIAN LLC,DEVON,Public,no permit,2021-06-14 00:00:00.000
9045,729548,9txwveuw,-101.70498,32.1458,Martin,Texas,SM ENERGY COMPANY,,,no permit,2019-02-17 00:00:00.000
9046,782565,9tx5282e,-102.63341,31.510843,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9047,838817,9typh5kw,-103.88049,33.59314,Chaves,New Mexico,KELT NM INC,,,no permit,2021-11-16 17:44:38.000
9048,644058,9tygv6h4,-102.771515,33.01433,Yoakum,Texas,OCCIDENTAL PERMIAN LTD,OCCIDENTAL,Private,no permit,2019-02-20 00:00:00.000
9049,779702,9twjs1tw,-103.87911,31.91368,Loving,Texas,WPX ENERGY PERMIAN LLC,DEVON,Public,no permit,2017-11-02 00:00:00.000
9050,845130,9tw62p6q,-103.707535,31.373877,Reeves,Texas,CORTEZ CORPORATION,,,no permit,2021-12-26 00:00:00.000
9051,797102,9twu0j9q,-103.00609,31.671928,Winkler,Texas,"FOUR CORNERS PETROLEUM II, LLC",NaN,NaN,no permit,2021-06-24 00:00:00.000
9052,750267,9txzssev,-101.398415,32.28153,Howard,Texas,SM ENERGY COMPANY,NaN,NaN,no permit,2019-01-28 00:00:00.000
9053,848004,9txg70my,-101.46158,31.51122,Reagan,Texas,ENDEAVOR ENERGY RESOURCES LP,ENDEAVOR ENERGY RESOURCES,Private,no permit,2022-02-11 00:00:00.000
9054,805377,9twg9hkg,-102.957245,31.576628,Ward,Texas,SUNDOWN ENERGY LP,NaN,NaN,no permit,2021-09-12 00:00:00.000
9055,765407,9ty4bd1r,-104.038795,32.839428,Eddy,New Mexico,Spur Energy Partners LLC,NaN,NaN,no permit,2021-07-04 00:00:00.000
9056,786185,9tx51s6m,-102.58693,31.48905,Crane,Texas,CONTANGO RESOURCES INC,CONTANGO OIL AND GAS,Public,no permit,
9057,786157,9tx51dbt,-102.58936,31.48091,Crane,Texas,CONTANGO RESOURCES INC,CONTANGO OIL AND GAS,Public,no permit,
9058,710911,9txrmuk3,-102.046,32.23556,Martin,Texas,ENDEAVOR ENERGY RESOURCES L.P.,,,no permit,2019-01-08 00:00:00.000
9059,714865,9txrkcw2,-102.08736,32.220173,Martin,Texas,COG OPERATING LLC,CONOCOPHILLIPS,,no permit,2018-05-03 00:00:00.000
9060,276640,9twerpsz,-103.0449,31.551212,Ward,Texas,ISKANDIA ENERGY OPERATING INC,ISKANDIA ENERGY,Private,no permit,2018-05-06 00:00:00.000
9061,841983,9tw9jsce,-103.11539,31.139957,Pecos,Texas,DIAMONDBACK E AND P LLC,DIAMONDBACK,Public,no permit,2021-12-01 00:00:00.000
9062,726182,9tvcyd7u,-104.12307,32.66445,Eddy,New Mexico,STEPHENS & JOHNSON OP CO,NaN,NaN,no permit,2021-05-10 00:00:00.000
9063,839260,9v844ces,-101.12415,31.298077,Irion,Texas,BASA RESOURCES INC,BASA RESOURCES,Private,no permit,2021-10-19 00:00:00.000
9064,753263,9ty4ujfm,-103.88332,32.859592,Eddy,New Mexico,"LH Operating, LLC",NaN,NaN,no permit,2021-06-14 00:00:00.000
9065,764328,9twpx6bc,-103.74279,32.271244,Eddy,New Mexico,NGL WATER SOLUTIONS PERMIAN LLC,NGL ENERGY,Public,no permit,2021-07-04 00:00:00.000
9066,100487,9txqfuxw,-102.173325,32.14992,Martin,Texas,DIAMONDBACK E&P LLC,,,no permit,2018-05-03 00:00:00.000
9067,849330,9txtf5cp,-101.86358,31.97008,Midland,Texas,PIONEER NATURAL RES USA INC,PIONEER,Public,no permit,2022-03-08 00:00:00.000
9068,782630,9tx503qs,-102.63624,31.472458,Crane,Texas,SLANT OPERATING LLC,SLANT ENERGY,Private,no permit,
9069,378201,9twn4426,-103.97405,32.004974,Eddy,New Mexico,Western Global Oil dba Western Global Oil Inc,NaN,NaN,no permit,2018-06-25 00:00:00.000
9070,688502,9txt5566,-101.81789,31.83474,Midland,Texas,"PIONEER NATURAL RES. USA, INC.",,,no permit,2019-01-13 00:00:00.000
9071,785605,9tx1cpdx,-102.60863,31.287666,Crane,Texas,FASKEN LAND AND MINERALS LTD,FASKEN LAND AND MINERALS,Private,no permit,
9072,251672,9tw96t2r,-103.249115,31.187326,Reeves,Texas,PRI OPERATING LLC,PRI OPERATING,Private,no permit,2020-03-26 00:00:00.000
9073,785946,9tx4bcc5,-102.62179,31.43106,Crane,Texas,"STRONGHOLD ENERGY II OPER, LLC",NaN,NaN,no permit,
9074,786076,9tx4bzqc,-102.61399,31.46098,Crane,Texas,SLANT OPERATING LLC,SLANT ENERGY,Private,no permit,
9075,15128,9twmg5st,-103.57271,31.968409,Loving,Texas,ANADARKO E AND P ONSHORE LLC,OCCIDENTAL,Public,no permit,2019-08-29 00:00:00.000
9076,779158,9trrxbuh,-101.958565,30.854568,Pecos,Texas,KINDER MORGAN PRODUCTION CO LLC,KINDER MORGAN,Public,no permit,2021-05-17 00:00:00.000
9077,715474,9ttzq9rs,-104.11781,32.219616,Eddy,New Mexico,"DELAWARE ENERGY, LLC",,,no permit,2018-03-02 00:00:00.000
9078,755405,9tw5smzx,-103.865395,31.585653,Reeves,Texas,EOG RESOURCES INC,EOG RESOURCES,Public,no permit,2018-03-02 00:00:00.000
9079,220160,9tryprj1,-101.275955,30.624702,Crockett,Texas,"EPIC PERMIAN OPERATING, LLC",NaN,NaN,no permit,2018-05-03 00:00:00.000
9080,853930,9v2n3c4s,-101.16949,30.636097,Crockett,Texas,EPIC PERMIAN OPERATING LLC,NaN,NaN,no permit,2022-04-12 00:00:00.000
9081,665625,9txnpq7z,-102.332344,32.02781,Ector,Texas,FDL OPERATING LLC,FDL ENERGY,Private,no permit,2019-02-12 00:00:00.000
9082,374524,9txt545m,-101.8166,31.82842,Midland,Texas,PIONEER NATURAL RES USA INC,PIONEER,Public,no permit,2018-05-23 00:00:00.000
9083,786328,9tx533ke,-102.594986,31.516172,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9084,846001,9txg2f79,-101.563576,31.521492,Reagan,Texas,ENDEAVOR ENERGY RESOURCES LP,ENDEAVOR ENERGY RESOURCES,Private,no permit,2022-01-07 00:00:00.000
9085,682577,9v2n3st3,-101.17665,30.654907,Crockett,Texas,"EPIC PERMIAN OPERATING, LLC",NaN,NaN,no permit,2019-01-13 00:00:00.000
9086,785569,9tx40nby,-102.65515,31.327314,Crane,Texas,RAYDEN OIL AND GAS,RAYDEN,Private,no permit,
9087,708511,9txmm72v,-102.07262,31.879154,Midland,Texas,"PIONEER NATURAL RES. USA, INC.",,,no permit,2019-01-08 00:00:00.000
9088,780572,9txp8wp9,-102.62375,32.28906,Andrews,Texas,WTG EXPLORATION,WEST TEXAS GAS,Public,no permit,2019-01-01 00:00:00.000
9089,781846,9tx5uhvv,-102.47244,31.62379,Crane,Texas,CITATION OIL AND GAS CORP,CITATION OIL AND GAS,Private,no permit,
9090,712871,9ty4t38g,-103.83058,32.792065,Eddy,New Mexico,LEGACY RESERVES OPERATING LP,LEGACY RESERVES,Public,no permit,2021-01-15 00:00:00.000
9091,658718,9twmkzbv,-103.50084,31.903872,Loving,Texas,EOG RESOURCES INC,EOG RESOURCES,Public,no permit,2021-02-24 00:00:00.000
9092,857899,9twzhyrf,-102.78814,32.20277,Andrews,Texas,UNITEX OIL AND GAS LLC,UNITEX,Private,no permit,2022-05-10 00:00:00.000
9093,644957,9ty8sqhw,-103.16641,32.46569,Lea,New Mexico,STEPHENS & JOHNSON OP CO,NaN,NaN,no permit,2021-02-19 00:00:00.000
9094,658598,9twmfnec,-103.617744,31.98421,Loving,Texas,EOG RESOURCES INC,EOG RESOURCES,Public,no permit,2021-02-24 00:00:00.000
9095,845645,9tw9cvxf,-103.27172,31.27576,Reeves,Texas,COLGATE OPERATING LLC,COLGATE ENERGY,Private,no permit,2022-01-05 00:00:00.000
9096,15007,9twkdhcw,-103.62097,31.755646,Loving,Texas,APACHE CORP,APA,Public,no permit,2018-05-06 00:00:00.000
9097,121764,9txpefww,-102.48222,32.27064,Andrews,Texas,None,NaN,NaN,no permit,2018-05-06 00:00:00.000
9098,797160,9ty5b7vr,-104.04406,33.02478,Chaves,New Mexico,MARSHALL AND WINSTON INC,MARSHALL AND WINSTON,Private,no permit,2021-01-15 00:00:00.000
9099,785641,9tx4108m,-102.61193,31.292797,Crane,Texas,FASKEN LAND AND MINERALS LTD,FASKEN LAND AND MINERALS,Private,no permit,
9100,786240,9tx51mvh,-102.594406,31.497177,Crane,Texas,CONTANGO RESOURCES INC,CONTANGO OIL AND GAS,Public,no permit,
9101,785176,9twgrtjy,-102.67014,31.537365,Crane,Texas,"STRONGHOLD ENERGY II OPER, LLC",NaN,NaN,no permit,
9102,644418,9tw81e59,-103.28831,30.954226,Pecos,Texas,APACHE CORP,APA,Public,no permit,2021-02-19 00:00:00.000
9103,785969,9tx4ckvx,-102.59355,31.448261,Crane,Texas,SLANT OPERATING LLC,SLANT ENERGY,Private,no permit,
9104,813836,9txuwjtx,-101.33012,31.760094,Glasscock,Texas,LAREDO PETROLEUM INC,LAREDO PETROLEUM,Public,no permit,2021-09-29 17:29:02.680
9105,786368,9tx51n4j,-102.60923,31.498766,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9106,786390,9tx50zb3,-102.62287,31.507685,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9107,846748,9txxq01d,-101.68718,32.21243,Howard,Texas,CROWNQUEST OPERATING LLC,CROWNQUEST OPERATING,Private,no permit,2022-01-17 00:00:00.000
9108,674560,9tx4k9ht,-102.452,31.339527,Crane,Texas,PALADIN PETROLEUM III LLC,PALADIN PETROLEUM,Private,no permit,2020-01-11 00:00:00.000
9109,323841,9tzphtf2,-102.455124,33.60581,Hockley,Texas,OCCIDENTAL PERMIAN LTD,OCCIDENTAL,Private,no permit,2019-01-26 00:00:00.000
9110,785515,9twfxujr,-102.6599,31.400267,Crane,Texas,MAMMOTH EXPLORATION LLC,NaN,NaN,no permit,
9111,785519,9tx481bq,-102.655685,31.38775,Crane,Texas,CITATION OIL AND GAS CORP,CITATION OIL AND GAS,Private,no permit,
9112,785712,9tx48cvx,-102.61564,31.387897,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9113,6598,9txr4y9y,-102.181175,32.204784,Martin,Texas,COG OPERATING LLC,CONOCOPHILLIPS,,no permit,2020-02-22 00:00:00.000
9114,856029,9txsvhk8,-101.72707,31.795866,Glasscock,Texas,COG OPERATING LLC,CONOCOPHILLIPS,Private,no permit,2022-04-27 00:00:00.000
9115,785697,9tx4908s,-102.61148,31.380398,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9116,278803,9twpbh1g,-104.05987,32.322308,Eddy,New Mexico,None,NaN,NaN,no permit,2018-05-31 00:00:00.000
9117,814765,9txkg21q,-102.159996,31.773628,Midland,Texas,APACHE CORP,APA,Public,no permit,2021-10-14 00:00:00.000
9118,782460,9twfjup7,-102.74494,31.311554,Crane,Texas,ENDEAVOR ENERGY RESOURCES LP,ENDEAVOR ENERGY RESOURCES,Private,no permit,
9119,216099,9tybzu12,-102.66531,32.497707,Andrews,Texas,"FORREST SWD, LLC",NaN,NaN,no permit,2018-05-06 00:00:00.000
9120,782493,9twgrxu0,-102.672455,31.551395,Crane,Texas,"STRONGHOLD ENERGY II OPER, LLC",NaN,NaN,no permit,
9121,388581,9trvq98q,-101.315254,30.463408,Crockett,Texas,"TOC ENERGY RESOURCES, LLC",NaN,NaN,no permit,2018-05-08 00:00:00.000
9122,678153,9txwr5gk,-101.64104,32.057526,Glasscock,Texas,OXY USA INC,OCCIDENTAL,Public,no permit,2019-01-08 00:00:00.000
9123,785861,9tx48zqc,-102.61383,31.416996,Crane,Texas,APACHE CORP,APA,Public,no permit,
9124,644272,9ty8sxu4,-103.15579,32.47458,Lea,New Mexico,APACHE CORP,APA,Public,no permit,2021-02-19 00:00:00.000
9125,785291,9tx527qs,-102.63619,31.527481,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9126,767280,9vb7c03m,-100.85267,33.00527,Kent,Texas,OCCIDENTAL PERMIAN LTD,OCCIDENTAL,Private,no permit,2021-07-06 00:00:00.000
9127,784991,9twfjenz,-102.756546,31.306767,Crane,Texas,ENDEAVOR ENERGY RESOURCES LP,ENDEAVOR ENERGY RESOURCES,Private,no permit,
9128,785646,9tx40g3v,-102.62084,31.307886,Crane,Texas,SABINE CORPORATION,NaN,NaN,no permit,
9129,849933,9txtce1f,-101.88476,31.965132,Midland,Texas,ENDEAVOR ENERGY RESOURCES LP,ENDEAVOR ENERGY RESOURCES,Private,no permit,2022-03-18 00:00:00.000
9130,721558,9v855svx,-101.088615,31.492287,Irion,Texas,"COMPASS ENERGY OPERATING, LLC",NaN,NaN,no permit,2019-01-13 00:00:00.000
9131,848049,9twnjuyk,-103.80092,32.01914,Eddy,New Mexico,EOG RESOURCES INC,EOG RESOURCES,Public,no permit,2022-02-04 00:00:00.000
9132,682001,9twzwr3r,-102.731346,32.297005,Andrews,Texas,"MONTARE OPERATING, LTD.",NaN,NaN,no permit,2019-02-20 00:00:00.000
9133,786498,9tx53g0d,-102.57836,31.525677,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9134,781847,9tx5uhjn,-102.47336,31.619852,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9135,781816,9txh1cty,-102.57136,31.650047,Crane,Texas,CITATION OIL AND GAS CORP,CITATION OIL AND GAS,Private,no permit,
9136,659632,9tw7rb4p,-103.36751,31.510107,Ward,Texas,ANADARKO E&P ONSHORE LLC,,,no permit,2021-01-25 00:00:00.000
9137,785972,9tx4csqf,-102.58093,31.444601,Crane,Texas,SLANT OPERATING LLC,SLANT ENERGY,Private,no permit,
9138,786329,9tx533he,-102.59499,31.514957,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9139,148832,9txg66dw,-101.49921,31.523693,Reagan,Texas,"MAYNE & MERTZ, INC.",NaN,NaN,no permit,2018-10-10 00:00:00.000
9140,167213,9tzb0vkk,-101.56253,32.373306,Howard,Texas,OXY USA INC,OCCIDENTAL,Public,no permit,2018-09-30 00:00:00.000
9141,661783,9vb4xp37,-100.94066,32.823627,Scurry,Texas,KINDER MORGAN PRODUCTION CO LLC,KINDER MORGAN,Public,no permit,2019-01-03 00:00:00.000
9142,275012,9tym2t4t,-103.685234,33.29498,Lea,New Mexico,"BXP Operating, LLC",NaN,NaN,no permit,2018-05-16 00:00:00.000
9143,754106,9tyun37k,-102.72857,33.05446,Yoakum,Texas,OCCIDENTAL PERMIAN LTD,OCCIDENTAL,Private,no permit,2019-07-10 00:00:00.000
9144,838804,9tyn9hd5,-104.01564,33.511665,Chaves,New Mexico,TAMAROA OPERATING LLC,,,no permit,2021-11-16 17:44:38.000
9145,531832,9tz6c2gk,-102.24513,32.832092,Gaines,Texas,OCCIDENTAL PERMIAN LTD,OCCIDENTAL,Private,no permit,2020-11-16 00:00:00.000
9146,731480,9tz030ek,-102.60753,32.391296,Andrews,Texas,"DIAMOND-REPUBLIC OIL & GAS, INC.",NaN,NaN,no permit,2019-02-15 00:00:00.000
9147,785540,9tx488rz,-102.623535,31.3796,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9148,839003,9twqddmh,-103.59413,32.09322,Lea,New Mexico,OCCIDENTALPERMIAN LTD,,,no permit,2021-11-16 17:45:04.000
9149,733728,9tz8w3z9,-101.66811,32.44154,Howard,Texas,DIAMONDBACK E&P LLC,,,no permit,2018-05-06 00:00:00.000
9150,665521,9txq9w2s,-102.237946,32.115124,Andrews,Texas,FASKEN LAND AND MINERALS LTD,FASKEN LAND AND MINERALS,Private,no permit,2019-01-08 00:00:00.000
9151,777884,9tvfz7gb,-104.09005,32.84775,Eddy,New Mexico,Spur Energy Partners LLC,NaN,NaN,no permit,2021-07-29 00:00:00.000
9152,785577,9tx40syg,-102.62488,31.3158,Crane,Texas,CITATION OIL AND GAS CORP,CITATION OIL AND GAS,Private,no permit,
9153,797177,9twgw8ez,-102.716774,31.556778,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,2019-01-06 00:00:00.000
9154,800015,9txfcfpn,-101.51492,31.433056,Reagan,Texas,PIONEER NATURAL RES USA INC,PIONEER,Public,no permit,2019-01-01 00:00:00.000
9155,781887,9ty85v4p,-103.19173,32.37242,Lea,New Mexico,BREITBURN OPERATING LP,NaN,NaN,no permit,2018-05-06 00:00:00.000
9156,847288,9txx3j92,-101.90739,32.242153,Martin,Texas,PIONEER NATURAL RES USA INC,PIONEER,Public,no permit,2022-01-25 00:00:00.000
9157,781074,9tzg9497,-101.555626,32.973316,Garza,Texas,URBAN OIL AND GAS GROUP LLC,URBAN OIL AND GAS GROUP,Private,no permit,2021-08-05 00:00:00.000
9158,731623,9ty0j06t,-103.83924,32.346016,Eddy,New Mexico,XTO PERMIAN OPERATING LLC,EXXON,Public,no permit,2018-03-02 00:00:00.000
9159,736861,9twj5z1q,-103.89598,31.8559,Reeves,Texas,XTO ENERGY INC,EXXON,Public,no permit,2021-05-25 00:00:00.000
9160,124684,9txqyh40,-102.038216,32.146152,Martin,Texas,"CROWNQUEST OPERATING, LLC",,,no permit,2018-05-06 00:00:00.000
9161,764445,9twnj31j,-103.83018,31.998611,Loving,Texas,WPX ENERGY PERMIAN LLC,DEVON,Public,no permit,2021-07-04 00:00:00.000
9162,697645,9twzw2te,-102.725464,32.25919,Andrews,Texas,FDL OPERATING LLC,FDL ENERGY,Private,no permit,2019-01-21 00:00:00.000
9163,738585,9txtqc4v,-101.65265,31.866829,Glasscock,Texas,PIONEER NATURAL RES USA INC,PIONEER,Public,no permit,2019-01-18 00:00:00.000
9164,668502,9tyfke8d,-102.80936,32.758972,Gaines,Texas,OXY USA WTP LP,OCCIDENTAL,Public,no permit,2019-01-31 00:00:00.000
9165,839028,9twqddmh,-103.59413,32.09322,Lea,New Mexico,OCCIDENTALPERMIAN LTD,,,no permit,2021-11-16 17:45:04.000
9166,261655,9twsqve0,-103.05845,31.714865,Winkler,Texas,REO OPERATING LLC,NaN,NaN,no permit,2018-05-06 00:00:00.000
9167,786345,9tx531yg,-102.60275,31.518948,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9168,198678,9twgbm7v,-102.9915,31.626389,Ward,Texas,"FOUR CORNERS PETROLEUM II, LLC",NaN,NaN,no permit,2018-12-02 00:00:00.000
9169,752980,9ty2uy0k,-103.50154,32.509335,Lea,New Mexico,EOG RESOURCES INC,EOG RESOURCES,Public,no permit,2021-06-09 00:00:00.000
9170,785691,9tx43q7b,-102.59584,31.367374,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9171,710592,9vb50hvx,-101.24243,32.898514,Borden,Texas,BRIDWELL OIL CO,BRIDWELL OIL,Private,no permit,2019-01-08 00:00:00.000
9172,813844,9txuqt59,-101.31099,31.712313,Glasscock,Texas,SLANT OPERATING LLC,SLANT ENERGY,Private,no permit,2021-09-29 00:00:00.000
9173,782527,9twgp9uq,-102.6722,31.475517,Crane,Texas,"CAPROCK EXPLORATION, INC.",NaN,NaN,no permit,
9174,737712,9txqdmzf,-102.19505,32.112038,Martin,Texas,"RSP PERMIAN, LLC",,,no permit,2018-05-06 00:00:00.000
9175,846991,9txkvtr0,-102.05316,31.80133,Midland,Texas,ANSCHUTZ CORPORATION THE,NaN,NaN,no permit,2022-01-25 00:00:00.000
9176,678709,9txgec01,-101.43649,31.558544,Reagan,Texas,"CHAPARRAL ENERGY, L.L.C.",NaN,NaN,no permit,2019-01-13 00:00:00.000
9177,785227,9twgx8vn,-102.671135,31.557985,Crane,Texas,"STRONGHOLD ENERGY II OPER, LLC",NaN,NaN,no permit,
9178,787189,9txz4nn8,-101.50459,32.201046,Howard,Texas,OXY USA INC,OCCIDENTAL,Public,no permit,2021-08-15 00:00:00.000
9179,753464,9ty8kxvv,-103.15354,32.431202,Lea,New Mexico,APACHE CORP,APA,Public,no permit,2021-06-14 00:00:00.000
9180,786299,9tx5384x,-102.58669,31.510136,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9181,735289,9tx9939u,-101.89545,31.210266,Upton,Texas,"DRIFTWOOD ENERGY OPERATING, LLC",,,no permit,2019-02-02 00:00:00.000
9182,773729,9twtcv2d,-103.28145,31.977577,Winkler,Texas,AMEREDEV OPERATING LLC,AMEREDEV,Private,no permit,2021-07-19 00:00:00.000
9183,29023,9tqwbkss,-103.34193,30.74323,Pecos,Texas,None,NaN,NaN,no permit,2018-05-06 00:00:00.000
9184,796530,9v2jh280,-101.063156,30.412931,Crockett,Texas,DISCOVERY NATURAL RESOURCES LLC,DISCOVERY NATURAL RESOURCES,Private,no permit,2019-03-29 00:00:00.000
9185,785317,9tx528gk,-102.629715,31.513638,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
9186,660440,9v2jj50m,-101.02973,30.42763,Crockett,Texas,DISCOVERY NATURAL RESOURCES LLC,DISCOVERY NATURAL RESOURCES,Private,no permit,2019-01-13 00:00:00.000
9187,843344,9tz2w19e,-102.0387,32.440487,Martin,Texas,BLACK SWAN OPERATING LLC,BLACK SWAN OIL AND GAS,Private,no permit,
9188,801963,9twvb38f,-102.99547,31.956833,Winkler,Texas,PALADIN PETROLEUM III LLC,PALADIN PETROLEUM,Private,no permit,
9189,161208,9txy2thj,-101.57387,32.06453,Glasscock,Texas,LAREDO PETROLEUM INC,LAREDO PETROLEUM,Public,no permit,2018-05-03 00:00:00.000
9190,741424,9txm1gf3,-102.224686,31.837265,Midland,Texas,ENDEAVOR ENERGY RESOURCES L.P.,,,no permit,2021-04-20 00:00:00.000
9191,187287,9tw4evdp,-103.89464,31.40853,Reeves,Texas,None,NaN,NaN,no permit,2018-06-15 00:00:00.000
9192,12767,9twq01jr,-103.70357,31.998882,Loving,Texas,SHELL WESTERN EANDP,SHELL,Public,no permit,2018-05-06 00:00:00.000
9193,767465,9tz24egq,-102.19017,32.365547,Martin,Texas,QEP ENERGY CO,QEP RESOURCES,Public,no permit,2021-07-06 00:00:00.000
9194,112879,9txkr3yh,-101.97776,31.69501,Midland,Texas,XTO ENERGY INC.,,,no permit,2018-05-03 00:00:00.000
9195,857798,9txjx3jw,-102.32985,31.910961,Ector,Texas,CHEVRON USA INC,CHEVRON,Public,no permit,2022-05-10 00:00:00.000
9196,363409,9tzydyhn,-101.47514,33.520374,Crosby,Texas,"JUNO OPERATING COMPANY II, LLC",NaN,NaN,no permit,2018-06-05 00:00:00.000
9197,731867,9ty1e2wz,-103.910355,32.611538,Eddy,New Mexico,HANLEY PETROLEUM INC,NaN,NaN,no permit,2021-01-25 00:00:00.000
9198,714643,9tvfkz2e,-104.20456,32.779636,Eddy,New Mexico,CONOCO PHILLIPS CO,CONOCOPHILLIPS,Public,no permit,2021-01-08 00:00:00.000
9199,601796,9txsrp5b,-101.64015,31.723059,Glasscock,Texas,HUNT OIL CO,HUNT OIL,Private,no permit,2018-12-14 00:00:00.000
9200,60344,9tv9xr67,-104.44377,32.647785,Eddy,New Mexico,Spur Energy Partners LLC,NaN,NaN,no permit,2018-08-07 00:00:00.000
9201,848018,9tvctw2t,-104.17158,32.642715,Eddy,New Mexico,COLGATE OPERATING LLC,COLGATE ENERGY,Private,no permit,2022-02-14 00:00:00.000
